sales_id,sales_amount,customer_id,date_id,product_id
105105,27.24,937,75,HOT:TEA:CHA:1976
105106,22.75,305,988,RET:MUG:PYB:1075
105107,47.51,488,278,HOT:TEA:BLA:1122
105108,17.75,805,449,SNA:PAC:TRA:1617
105109,19.97,413,272,RET:MUG:PYB:1567
105110,38.21,1001,920,COL:ICE:ICE:1705
105111,42.46,829,413,COL:ICE:ICE:1199
105112,24.78,621,611,SNA:BAK:CRO:1193
105113,28.09,159,622,SNA:PAC:FRU:1997
105114,42.75,782,841,HOT:COF:AME:1355
105115,12.41,507,213,RET:MUG:PYB:1556
105116,25.16,315,34,COL:ICE:ICE:1523
105117,12.1,576,37,HOT:TEA:HER:1270
105118,31.55,253,632,COL:ICE:ICE:1911
105119,20.78,384,658,HOT:TEA:CHA:1599
105120,33.44,214,289,COL:ICE:ICE:1265
105121,46.66,141,866,HOT:COF:LAT:1352
105122,6.72,302,943,SNA:PAC:M&M:1683
105123,9.37,897,793,SNA:BAK:CIN:1574
105124,48.56,836,166,COL:ICE:ICE:1252
105125,24.58,691,160,RET:KIT:FRE:1895
105126,7.94,898,192,RET:KIT:DRI:1701
105127,14.98,933,654,SNA:PAC:FRU:1772
105128,34.72,704,349,HOT:COF:ESP:1735
105129,29.38,883,740,SNA:BAK:BAG:1128
105130,19.61,757,625,COL:ICE:ICE:1106
105131,11.76,116,713,RET:MUG:PYB:1075
105132,29.73,786,671,HOT:TEA:HER:1071
105133,8.87,289,560,COL:ICE:ICE:1952
105134,26.42,279,754,HOT:TEA:EAR:1526
105135,5.61,418,124,RET:MUG:PYB:1018
105136,29.21,711,69,HOT:TEA:EAR:1339
105137,44.24,973,259,RET:MUG:PYB:1464
105138,18.24,268,518,HOT:TEA:CHA:1243
105139,22.69,923,596,SNA:BAK:COO:1423
105140,28.88,998,755,SNA:BAK:BAG:1670
105141,15.06,1031,765,SNA:PAC:M&M:1683
105142,7.93,260,806,COL:ICE:ICE:1808
105143,29.03,677,993,SNA:BAK:BAG:1823
105144,17.43,264,970,SNA:PAC:TRA:1337
105145,8.68,383,791,SNA:BAK:BAG:1128
105146,20.75,1061,275,SNA:BAK:CRO:1419
105147,8.11,514,156,COL:ICE:ICE:1643
105148,10.35,1090,878,COL:ICE:COL:1919
105149,40.52,132,711,SNA:BAK:COO:1728
105150,22.57,1018,874,COL:ICE:ICE:1299
105151,33.83,616,493,RET:KIT:FRE:1588
105152,15.93,509,257,SNA:PAC:M&M:1915
105153,19.69,451,710,HOT:COF:MOC:1376
105154,8.79,986,46,RET:KIT:FRE:1850
105155,49.68,149,769,RET:KIT:DRI:1485
105156,15.41,878,935,COL:ICE:ICE:1764
105157,34.97,1035,566,RET:MUG:PYB:1789
105158,48.51,836,857,HOT:COF:AME:1875
105159,34.02,789,87,COL:ICE:ICE:1245
105160,48.44,800,978,HOT:TEA:GRE:1649
105161,6.42,824,361,COL:ICE:ICE:1152
105162,18.61,510,192,HOT:COF:CAP:1099
105163,11.28,239,231,HOT:COF:ESP:1871
105164,10.87,544,285,RET:MUG:PYB:1972
105165,45.24,454,780,COL:ICE:ICE:1373
105166,8.62,459,864,HOT:TEA:BLA:1646
105167,15.1,970,898,SNA:PAC:FRU:1997
105168,44.73,643,473,RET:MUG:PYB:1290
105169,6.5,908,789,RET:MUG:PYB:1009
105170,34.9,793,571,SNA:BAK:CRO:1927
105171,31.18,141,1,HOT:COF:CAP:1205
105172,41.94,596,642,RET:MUG:PYB:1121
105173,36.9,784,22,HOT:COF:MOC:1162
105174,28.37,641,515,RET:MUG:PYB:1789
105175,27.9,696,21,RET:MUG:PYB:1587
105176,41.04,239,899,COL:ICE:COL:1914
105177,18.99,868,396,HOT:TEA:CHA:1068
105178,31.81,538,14,COL:ICE:ICE:1438
105179,12.58,397,396,COL:ICE:ICE:1138
105180,21.1,279,995,HOT:COF:AME:1875
105181,19.85,459,474,COL:ICE:ICE:1720
105182,7.41,604,770,HOT:COF:CAP:1021
105183,10.15,246,548,COL:ICE:ICE:1133
105184,19.87,1028,422,HOT:COF:MOC:1207
105185,9.6,342,370,RET:MUG:PYB:1386
105186,34.27,531,938,RET:KIT:PER:1126
105187,24.58,1096,520,SNA:BAK:BAG:1943
105188,20.9,867,426,RET:KIT:FRE:1274
105189,30.6,728,297,RET:MUG:PYB:1834
105190,45.12,932,241,COL:ICE:ICE:1742
105191,24.23,437,621,RET:KIT:FRE:1737
105192,20.43,723,29,COL:ICE:ICE:1138
105193,43.46,121,882,COL:ICE:ICE:1643
105194,27.87,734,289,RET:MUG:PYB:1449
105195,28.25,928,958,HOT:TEA:BLA:1196
105196,32.78,894,477,RET:MUG:PYB:1535
105197,16.09,674,489,COL:ICE:ICE:1694
105198,7.55,946,673,HOT:COF:LAT:1402
105199,15.37,890,540,SNA:PAC:M&M:1233
105200,33.42,363,347,RET:MUG:PYB:1386
105201,27.96,348,840,RET:MUG:PYB:1554
105202,34.24,140,554,RET:MUG:PYB:1938
105203,30.77,610,797,SNA:PAC:GRO:1878
105204,43.53,114,3,SNA:PAC:GRO:1239
105205,30.64,384,760,SNA:PAC:CHE:1008
105206,39.91,318,397,COL:ICE:ICE:1845
105207,28.35,678,346,SNA:BAK:BAG:1756
105208,31.46,364,197,RET:MUG:PYB:1560
105209,31.53,253,66,HOT:TEA:EAR:1559
105210,6.91,620,60,HOT:COF:CAP:1099
105211,11.1,528,744,RET:KIT:PER:1771
105212,38.93,239,59,RET:KIT:PER:1159
105213,39.57,614,18,HOT:TEA:BLA:1986
105214,42.12,903,476,COL:ICE:ICE:1724
105215,27.65,208,9,HOT:TEA:HER:1992
105216,14.38,838,847,HOT:TEA:BLA:1679
105217,10.87,173,818,HOT:TEA:GRE:1516
105218,37.35,343,743,RET:MUG:PYB:1024
105219,15.38,318,471,COL:ICE:ICE:1866
105220,46.03,144,608,COL:ICE:ICE:1061
105221,7.02,556,538,HOT:TEA:GRE:1613
105222,32.34,886,434,COL:ICE:ICE:1908
105223,20.03,693,555,HOT:TEA:BLA:1874
105224,32.85,1011,199,SNA:BAK:BAG:1877
105225,48.67,349,645,HOT:TEA:CHA:1537
105226,47.34,124,165,SNA:BAK:CRO:1033
105227,8.2,920,829,SNA:BAK:BAG:1128
105228,32.62,884,406,HOT:TEA:HER:1949
105229,11.71,1099,660,RET:MUG:PYB:1784
105230,24.21,1010,355,SNA:PAC:FRU:1044
105231,45.55,831,291,SNA:PAC:FRU:1672
105232,45.04,522,3,RET:KIT:PER:1272
105233,46.06,931,141,SNA:BAK:CRO:1439
105234,18.47,841,617,HOT:COF:ESP:1961
105235,31.08,760,236,HOT:COF:ESP:1022
105236,46.66,822,259,RET:MUG:PYB:1287
105237,41.48,107,348,SNA:PAC:GRO:1608
105238,33.54,611,389,COL:ICE:COL:1496
105239,21.32,790,356,RET:KIT:DRI:1342
105240,27.73,758,132,RET:MUG:PYB:1499
105241,45.09,1091,457,RET:MUG:PYB:1040
105242,25.15,614,991,RET:KIT:DRI:1371
105243,46.62,1042,125,COL:ICE:ICE:1851
105244,15.65,499,364,COL:ICE:ICE:1966
105245,30.91,1052,832,HOT:COF:AME:1261
105246,26.11,1091,886,SNA:PAC:CHE:1517
105247,48.66,950,325,RET:MUG:PYB:1985
105248,22.08,711,348,RET:KIT:DRI:1183
105249,23.58,102,578,COL:ICE:ICE:1786
105250,17.05,412,972,RET:KIT:DRI:1331
105251,9.64,266,807,RET:MUG:PYB:1894
105252,46.31,982,785,RET:MUG:PYB:1812
105253,17.47,468,680,SNA:PAC:TRA:1635
105254,12.0,322,408,SNA:PAC:M&M:1233
105255,7.82,170,272,SNA:BAK:CIN:1401
105256,5.9,698,997,SNA:BAK:MUF:1474
105257,33.33,832,146,SNA:BAK:COO:1307
105258,42.43,387,610,SNA:BAK:CIN:1625
105259,45.81,449,506,HOT:COF:CAP:1421
105260,37.3,706,509,HOT:TEA:HER:1949
105261,18.9,782,347,SNA:BAK:CRO:1487
105262,48.9,217,61,SNA:PAC:M&M:1783
105263,17.8,940,557,COL:ICE:ICE:1461
105264,30.72,152,746,HOT:COF:AME:1510
105265,11.53,301,224,COL:ICE:ICE:1354
105266,24.76,490,204,COL:ICE:ICE:1633
105267,24.81,992,662,HOT:TEA:CHA:1451
105268,29.3,775,993,HOT:COF:LAT:1734
105269,46.15,409,332,HOT:TEA:CHA:1451
105270,33.98,874,297,SNA:BAK:CIN:1490
105271,19.56,157,111,RET:MUG:PYB:1832
105272,21.5,499,185,SNA:BAK:CRO:1978
105273,31.4,1092,408,RET:KIT:DRI:1132
105274,15.2,1035,732,SNA:PAC:CHE:1684
105275,45.98,708,966,COL:ICE:ICE:1335
105276,12.32,765,912,RET:MUG:PYB:1985
105277,21.48,872,782,COL:ICE:ICE:1387
105278,15.61,219,908,RET:KIT:PER:1159
105279,44.88,757,732,RET:MUG:PYB:1657
105280,6.27,455,68,RET:KIT:FRE:1831
105281,11.91,560,788,HOT:COF:CAP:1021
105282,29.47,108,310,SNA:PAC:TRA:1101
105283,13.7,1041,370,HOT:TEA:GRE:1078
105284,42.73,242,941,COL:ICE:ICE:1472
105285,43.44,1087,370,HOT:COF:AME:1468
105286,20.9,918,745,RET:KIT:PER:1903
105287,20.59,153,106,SNA:BAK:COO:1930
105288,16.26,511,764,RET:MUG:PYB:1755
105289,21.9,895,171,COL:ICE:ICE:1216
105290,23.73,924,231,SNA:PAC:M&M:1618
105291,42.33,250,894,COL:ICE:ICE:1769
105292,42.18,691,989,COL:ICE:ICE:1951
105293,18.24,1042,703,RET:KIT:PER:1639
105294,43.64,982,606,HOT:COF:CAP:1629
105295,6.87,210,353,RET:MUG:PYB:1075
105296,14.05,363,26,HOT:TEA:CHA:1537
105297,25.62,651,361,HOT:TEA:BLA:1120
105298,34.54,193,993,RET:MUG:PYB:1177
105299,16.86,764,78,COL:ICE:ICE:1107
105300,28.04,477,46,RET:MUG:PYB:1418
105301,27.91,1095,765,COL:ICE:ICE:1053
105302,10.8,1059,665,COL:ICE:ICE:1988
105303,30.31,846,899,COL:ICE:ICE:1988
105304,5.35,356,390,RET:MUG:PYB:1248
105305,20.74,711,689,SNA:PAC:FRU:1647
105306,48.38,640,469,SNA:BAK:CIN:1119
105307,38.0,295,736,SNA:BAK:BAG:1940
105308,37.41,220,198,HOT:TEA:HER:1153
105309,13.23,740,400,COL:ICE:ICE:1219
105310,6.5,713,385,COL:ICE:ICE:1447
105311,49.95,440,126,RET:KIT:FRE:1704
105312,17.72,920,135,COL:ICE:ICE:1076
105313,26.15,537,72,SNA:BAK:BAG:1522
105314,12.78,800,980,HOT:COF:AME:1610
105315,48.31,237,605,HOT:TEA:EAR:1570
105316,8.48,737,392,SNA:BAK:MUF:1094
105317,38.9,253,693,HOT:COF:AME:1610
105318,29.81,679,356,SNA:BAK:CRO:1114
105319,37.0,454,452,HOT:TEA:BLA:1953
105320,41.61,424,982,SNA:BAK:CRO:1487
105321,15.74,430,715,RET:KIT:DRI:1247
105322,16.26,223,213,COL:ICE:ICE:1952
105323,41.73,1087,567,SNA:PAC:TRA:1111
105324,9.62,867,227,COL:ICE:ICE:1786
105325,20.1,663,380,HOT:COF:CAP:1000
105326,18.78,1085,159,HOT:COF:LAT:1027
105327,18.54,380,71,RET:MUG:PYB:1177
105328,43.13,491,357,COL:ICE:ICE:1971
105329,11.93,328,183,HOT:TEA:GRE:1006
105330,36.14,748,461,COL:ICE:ICE:1868
105331,10.6,359,90,SNA:PAC:M&M:1841
105332,21.69,663,780,RET:KIT:PER:1463
105333,37.45,354,360,HOT:TEA:HER:1733
105334,5.56,167,572,COL:ICE:ICE:1891
105335,36.76,288,579,SNA:PAC:FRU:1970
105336,46.81,372,671,SNA:BAK:MUF:1157
105337,27.08,717,345,SNA:PAC:GRO:1878
105338,48.66,1089,65,HOT:TEA:CHA:1060
105339,42.05,681,316,HOT:COF:CAP:1205
105340,47.92,486,868,COL:ICE:COL:1345
105341,16.17,887,337,HOT:COF:LAT:1749
105342,33.29,193,338,SNA:BAK:CRO:1450
105343,44.43,946,770,HOT:COF:LAT:1749
105344,10.41,705,452,RET:KIT:PER:1715
105345,27.13,587,668,SNA:BAK:COO:1525
105346,47.38,670,273,RET:MUG:PYB:1464
105347,49.35,920,171,RET:MUG:PYB:1554
105348,22.85,469,878,RET:KIT:FRE:1237
105349,15.51,1037,988,HOT:COF:AME:1391
105350,8.81,691,276,HOT:COF:AME:1261
105351,18.07,936,191,SNA:BAK:BAG:1756
105352,9.55,1013,18,SNA:PAC:M&M:1686
105353,19.84,561,966,COL:ICE:ICE:1623
105354,45.3,887,981,SNA:BAK:MUF:1165
105355,26.19,580,314,RET:MUG:PYB:1776
105356,8.79,1047,533,SNA:PAC:M&M:1931
105357,23.44,1062,629,HOT:COF:ESP:1847
105358,31.79,260,969,HOT:TEA:GRE:1454
105359,15.59,528,56,HOT:COF:CAP:1509
105360,39.96,721,409,HOT:COF:AME:1746
105361,34.89,967,43,RET:MUG:PYB:1504
105362,18.37,509,18,HOT:TEA:HER:1949
105363,44.15,759,945,SNA:PAC:FRU:1880
105364,46.47,355,523,SNA:BAK:COO:1636
105365,41.96,354,380,SNA:PAC:FRU:1143
105366,45.78,864,571,COL:ICE:ICE:1898
105367,6.75,413,68,RET:KIT:DRI:1215
105368,34.0,1058,701,SNA:BAK:CIN:1492
105369,40.97,335,918,SNA:PAC:M&M:1551
105370,39.42,931,731,SNA:BAK:COO:1525
105371,40.65,842,203,RET:MUG:PYB:1090
105372,28.97,126,945,RET:MUG:PYB:1560
105373,39.39,867,806,COL:ICE:ICE:1262
105374,48.77,233,470,HOT:TEA:BLA:1953
105375,28.41,500,784,RET:MUG:PYB:1818
105376,17.92,635,807,SNA:BAK:CIN:1574
105377,36.3,549,108,RET:KIT:FRE:1408
105378,31.21,286,965,HOT:TEA:CHA:1628
105379,12.88,498,619,COL:ICE:ICE:1898
105380,16.11,1054,377,COL:ICE:ICE:1621
105381,11.83,450,19,COL:ICE:ICE:1066
105382,14.41,785,439,COL:ICE:ICE:1957
105383,14.49,129,917,RET:KIT:FRE:1539
105384,48.69,134,80,HOT:TEA:HER:1041
105385,6.33,220,981,COL:ICE:COL:1455
105386,43.49,930,833,SNA:BAK:MUF:1817
105387,15.64,800,300,RET:MUG:PYB:1838
105388,45.92,899,299,COL:ICE:ICE:1383
105389,48.75,710,635,RET:MUG:PYB:1356
105390,31.86,118,834,SNA:BAK:COO:1525
105391,9.89,236,780,RET:KIT:DRI:1034
105392,39.29,850,930,HOT:TEA:BLA:1874
105393,46.57,822,973,SNA:PAC:TRA:1892
105394,16.76,892,97,SNA:BAK:MUF:1157
105395,18.67,832,766,RET:KIT:FRE:1793
105396,8.72,887,507,HOT:COF:CAP:1669
105397,25.37,501,760,COL:ICE:ICE:1757
105398,14.56,752,536,COL:ICE:ICE:1642
105399,24.63,365,197,SNA:BAK:CIN:1625
105400,18.71,877,158,RET:KIT:FRE:1887
105401,13.31,824,91,SNA:PAC:FRU:1647
105402,40.71,831,86,RET:MUG:PYB:1606
105403,19.59,1025,984,RET:MUG:PYB:1784
105404,14.78,311,581,RET:MUG:PYB:1504
105405,44.88,433,23,SNA:PAC:M&M:1047
105406,30.8,664,636,COL:ICE:ICE:1898
105407,34.05,688,652,SNA:BAK:CRO:1707
105408,19.45,958,67,SNA:PAC:FRU:1577
105409,10.77,547,597,HOT:COF:CAP:1669
105410,47.52,606,460,SNA:BAK:CRO:1114
105411,14.61,737,353,COL:ICE:ICE:1568
105412,13.47,1025,508,COL:ICE:ICE:1326
105413,26.75,801,736,SNA:BAK:CRO:1150
105414,41.99,353,445,COL:ICE:ICE:1354
105415,37.3,892,857,RET:KIT:FRE:1704
105416,9.38,602,325,SNA:BAK:MUF:1848
105417,7.46,884,406,HOT:COF:LAT:1899
105418,9.2,429,482,SNA:BAK:COO:1308
105419,26.3,975,724,SNA:BAK:COO:1982
105420,11.87,975,898,HOT:COF:MOC:1393
105421,44.96,933,611,HOT:COF:MOC:1676
105422,6.57,1018,2,HOT:TEA:EAR:1526
105423,41.04,163,43,COL:ICE:ICE:1748
105424,45.11,376,413,HOT:COF:ESP:1267
105425,17.34,205,811,COL:ICE:ICE:1648
105426,29.26,678,814,SNA:PAC:TRA:1565
105427,20.02,1056,978,RET:MUG:PYB:1348
105428,20.11,414,722,RET:MUG:PYB:1302
105429,43.92,1001,99,COL:ICE:ICE:1053
105430,20.86,368,956,COL:ICE:COL:1303
105431,26.96,524,19,HOT:COF:ESP:1853
105432,38.04,484,923,RET:MUG:PYB:1678
105433,20.73,941,521,COL:ICE:ICE:1149
105434,14.21,210,51,SNA:PAC:GRO:1902
105435,11.63,756,304,COL:ICE:ICE:1697
105436,10.87,241,116,COL:ICE:ICE:1163
105437,36.76,593,103,COL:ICE:ICE:1434
105438,19.5,229,779,SNA:BAK:COO:1687
105439,39.36,762,739,RET:KIT:PER:1549
105440,25.77,829,915,HOT:COF:MOC:1256
105441,5.14,649,685,HOT:TEA:EAR:1452
105442,7.44,835,394,COL:ICE:ICE:1069
105443,23.29,294,769,HOT:COF:ESP:1220
105444,15.99,196,174,SNA:BAK:MUF:1592
105445,41.04,777,257,RET:MUG:PYB:1242
105446,15.93,190,606,RET:MUG:PYB:1981
105447,27.18,742,813,HOT:COF:CAP:1194
105448,33.99,788,137,COL:ICE:ICE:1977
105449,27.69,282,996,SNA:BAK:BAG:1016
105450,6.52,641,279,SNA:BAK:COO:1525
105451,17.46,642,881,SNA:PAC:TRA:1396
105452,33.18,572,877,SNA:PAC:TRA:1541
105453,20.87,979,870,SNA:BAK:COO:1308
105454,21.51,824,590,COL:ICE:ICE:1542
105455,25.31,740,945,RET:MUG:PYB:1449
105456,17.39,363,176,RET:KIT:FRE:1962
105457,34.15,1065,493,HOT:COF:ESP:1548
105458,42.77,958,275,RET:MUG:PYB:1377
105459,14.28,183,181,HOT:COF:ESP:1853
105460,16.25,889,367,COL:ICE:ICE:1447
105461,41.5,786,76,HOT:COF:ESP:1436
105462,18.67,253,818,SNA:PAC:FRU:1044
105463,32.52,405,972,SNA:BAK:BAG:1589
105464,20.12,1088,747,HOT:COF:ESP:1944
105465,7.79,477,207,COL:ICE:COL:1519
105466,20.41,851,916,RET:MUG:PYB:1716
105467,30.55,988,158,SNA:BAK:BAG:1536
105468,22.12,530,296,HOT:COF:CAP:1123
105469,37.85,517,102,HOT:COF:MOC:1286
105470,35.68,894,593,RET:MUG:PYB:1446
105471,41.6,251,502,COL:ICE:ICE:1966
105472,27.23,243,151,RET:KIT:DRI:1132
105473,9.42,1055,124,RET:KIT:DRI:1127
105474,24.92,945,324,SNA:BAK:BAG:1420
105475,19.06,138,652,RET:MUG:PYB:1598
105476,35.55,1004,599,COL:ICE:ICE:1925
105477,38.68,902,33,COL:ICE:ICE:1557
105478,6.91,308,510,COL:ICE:ICE:1335
105479,27.99,630,435,COL:ICE:ICE:1558
105480,35.27,1045,820,SNA:PAC:FRU:1501
105481,10.98,697,667,HOT:COF:MOC:1258
105482,17.44,430,336,RET:MUG:PYB:1263
105483,45.58,469,322,HOT:TEA:HER:1001
105484,34.79,1029,573,SNA:BAK:COO:1156
105485,16.72,1060,505,SNA:PAC:M&M:1713
105486,14.67,604,113,COL:ICE:ICE:1472
105487,18.81,687,419,COL:ICE:ICE:1742
105488,19.67,853,345,SNA:BAK:BAG:1437
105489,30.24,696,485,COL:ICE:ICE:1005
105490,7.66,311,526,SNA:BAK:BAG:1920
105491,37.14,967,824,RET:KIT:FRE:1862
105492,13.51,586,483,SNA:PAC:FRU:1622
105493,22.65,929,955,SNA:BAK:CIN:1625
105494,44.9,169,983,HOT:TEA:HER:1824
105495,13.96,1006,321,SNA:BAK:MUF:1251
105496,7.84,484,753,COL:ICE:ICE:1465
105497,46.17,1026,102,COL:ICE:ICE:1216
105498,40.6,1078,611,HOT:COF:AME:1261
105499,48.78,241,526,COL:ICE:ICE:1052
105500,43.99,867,393,SNA:BAK:COO:1888
105501,41.71,825,564,RET:KIT:DRI:1829
105502,26.7,899,82,RET:MUG:PYB:1716
105503,28.54,1049,845,HOT:COF:MOC:1653
105504,5.78,881,937,RET:KIT:PER:1146
105505,46.84,181,441,RET:MUG:PYB:1287
105506,35.94,928,732,SNA:BAK:CIN:1852
105507,37.8,969,451,RET:KIT:DRI:1236
105508,27.9,847,759,RET:MUG:PYB:1449
105509,7.8,349,150,SNA:PAC:FRU:1772
105510,27.67,322,52,COL:ICE:ICE:1928
105511,38.5,208,45,COL:ICE:ICE:1074
105512,41.91,249,333,RET:MUG:PYB:1535
105513,47.29,1091,721,COL:ICE:ICE:1107
105514,11.03,438,243,HOT:TEA:HER:1751
105515,46.97,369,431,SNA:BAK:CIN:1574
105516,22.72,156,174,SNA:BAK:BAG:1674
105517,49.45,639,27,SNA:BAK:BAG:1522
105518,28.15,785,3,SNA:PAC:M&M:1047
105519,31.91,609,58,COL:ICE:ICE:1472
105520,34.9,1062,914,HOT:TEA:CHA:1495
105521,44.28,583,952,HOT:COF:AME:1116
105522,35.29,483,318,COL:ICE:ICE:1441
105523,14.56,110,251,RET:MUG:PYB:1590
105524,42.73,591,222,HOT:COF:CAP:1917
105525,6.93,829,229,SNA:BAK:CIN:1255
105526,30.32,617,771,SNA:BAK:COO:1104
105527,37.67,592,643,COL:ICE:ICE:1370
105528,10.94,1036,242,SNA:BAK:CRO:1467
105529,18.61,702,990,RET:MUG:PYB:1469
105530,47.39,413,473,COL:ICE:ICE:1480
105531,16.24,726,494,RET:KIT:PER:1549
105532,37.94,226,264,RET:MUG:PYB:1708
105533,9.92,1028,977,COL:ICE:ICE:1795
105534,29.87,608,127,RET:MUG:PYB:1556
105535,9.89,208,548,RET:MUG:PYB:1038
105536,5.49,638,20,HOT:TEA:BLA:1082
105537,5.55,446,175,RET:KIT:PER:1272
105538,42.64,676,951,RET:KIT:DRI:1991
105539,6.84,415,291,SNA:PAC:M&M:1931
105540,21.84,788,958,SNA:PAC:TRA:1111
105541,15.7,254,316,SNA:BAK:COO:1411
105542,10.63,945,541,RET:KIT:DRI:1170
105543,6.71,185,25,SNA:BAK:BAG:1420
105544,34.8,139,311,SNA:PAC:FRU:1577
105545,45.18,1021,644,HOT:COF:LAT:1134
105546,46.08,1000,240,COL:ICE:ICE:1138
105547,37.11,773,37,RET:MUG:PYB:1018
105548,48.86,985,741,SNA:PAC:CHE:1479
105549,25.75,260,733,SNA:PAC:FRU:1745
105550,7.82,907,412,COL:ICE:COL:1268
105551,40.79,883,317,RET:KIT:FRE:1831
105552,13.85,132,166,HOT:COF:LAT:1614
105553,6.82,870,725,RET:KIT:DRI:1594
105554,20.19,479,207,HOT:COF:CAP:1727
105555,39.78,634,366,RET:MUG:PYB:1464
105556,34.94,802,752,SNA:BAK:CIN:1625
105557,36.98,1060,774,HOT:COF:LAT:1584
105558,14.36,535,936,HOT:COF:AME:1666
105559,24.92,996,978,HOT:TEA:BLA:1681
105560,31.79,914,782,RET:KIT:FRE:1025
105561,22.37,812,499,COL:ICE:ICE:1866
105562,40.89,336,27,COL:ICE:ICE:1663
105563,32.69,487,923,RET:MUG:PYB:1263
105564,28.03,111,790,HOT:COF:MOC:1258
105565,28.6,270,329,RET:MUG:PYB:1449
105566,23.7,562,429,HOT:COF:MOC:1768
105567,32.23,1080,351,COL:ICE:ICE:1141
105568,5.58,1091,477,HOT:COF:CAP:1917
105569,28.22,675,850,HOT:TEA:BLA:1120
105570,40.96,212,461,SNA:PAC:M&M:1357
105571,40.15,875,520,HOT:TEA:EAR:1935
105572,8.52,745,662,HOT:TEA:BLA:1989
105573,34.09,1023,904,SNA:PAC:CHE:1096
105574,46.35,509,599,RET:MUG:PYB:1884
105575,22.36,774,499,RET:MUG:PYB:1773
105576,30.81,907,462,RET:KIT:FRE:1269
105577,39.1,567,100,RET:MUG:PYB:1067
105578,8.82,809,264,COL:ICE:ICE:1148
105579,19.15,1084,169,COL:ICE:ICE:1754
105580,30.01,908,775,SNA:PAC:TRA:1101
105581,21.01,470,474,RET:KIT:DRI:1247
105582,15.13,1011,437,COL:ICE:ICE:1977
105583,16.75,626,128,RET:MUG:PYB:1446
105584,37.59,601,604,HOT:TEA:HER:1390
105585,12.86,790,913,SNA:PAC:CHE:1096
105586,11.65,739,217,SNA:BAK:BAG:1939
105587,26.51,325,133,COL:ICE:COL:1139
105588,40.51,996,586,HOT:TEA:CHA:1313
105589,12.67,109,471,RET:KIT:DRI:1039
105590,11.01,732,120,SNA:BAK:CRO:1439
105591,43.19,804,46,RET:KIT:PER:1715
105592,42.73,848,532,RET:KIT:DRI:1285
105593,18.43,154,892,COL:ICE:ICE:1066
105594,17.4,455,437,SNA:PAC:FRU:1672
105595,45.42,226,901,RET:MUG:PYB:1938
105596,17.69,1049,90,COL:ICE:ICE:1399
105597,13.23,415,752,RET:KIT:FRE:1201
105598,25.73,1015,108,COL:ICE:ICE:1724
105599,47.2,592,245,SNA:BAK:COO:1930
105600,36.78,789,459,SNA:BAK:BAG:1940
105601,5.45,874,794,COL:ICE:COL:1626
105602,43.08,183,715,HOT:COF:ESP:1924
105603,40.01,270,774,COL:ICE:ICE:1216
105604,46.23,201,64,SNA:PAC:TRA:1324
105605,16.69,767,420,SNA:PAC:FRU:1937
105606,26.04,450,6,COL:ICE:ICE:1993
105607,23.69,586,270,RET:KIT:PER:1736
105608,41.28,957,873,COL:ICE:ICE:1846
105609,40.09,194,775,SNA:BAK:COO:1687
105610,10.51,313,20,RET:KIT:DRI:1485
105611,12.24,417,823,RET:KIT:FRE:1897
105612,30.53,373,134,RET:MUG:PYB:1556
105613,49.36,615,217,COL:ICE:ICE:1107
105614,36.78,570,511,COL:ICE:ICE:1351
105615,36.72,422,401,COL:ICE:ICE:1538
105616,48.17,898,54,COL:ICE:ICE:1069
105617,47.96,901,173,RET:KIT:DRI:1342
105618,13.92,1098,238,COL:ICE:ICE:1723
105619,16.8,938,544,RET:KIT:DRI:1502
105620,30.23,338,73,HOT:COF:AME:1875
105621,46.49,398,109,SNA:PAC:GRO:1175
105622,24.51,404,737,HOT:TEA:HER:1711
105623,35.51,774,754,HOT:TEA:HER:1883
105624,23.28,1042,139,COL:ICE:ICE:1427
105625,42.01,609,451,HOT:COF:LAT:1968
105626,30.34,879,336,RET:KIT:DRI:1573
105627,45.94,120,546,COL:ICE:ICE:1184
105628,28.08,405,24,HOT:TEA:CHA:1060
105629,34.81,861,620,COL:ICE:ICE:1665
105630,6.05,185,923,SNA:BAK:MUF:1305
105631,16.42,276,1,COL:ICE:ICE:1845
105632,18.16,620,775,SNA:PAC:FRU:1745
105633,9.3,882,476,SNA:BAK:MUF:1315
105634,45.63,835,766,COL:ICE:ICE:1077
105635,47.05,403,708,SNA:BAK:CRO:1816
105636,23.2,222,110,HOT:COF:AME:1730
105637,6.46,693,280,SNA:PAC:CHE:1973
105638,30.75,937,451,HOT:COF:MOC:1676
105639,43.98,871,498,COL:ICE:ICE:1656
105640,42.85,833,390,HOT:COF:CAP:1861
105641,15.82,271,277,RET:MUG:PYB:1812
105642,6.84,633,620,HOT:COF:AME:1468
105643,5.32,295,437,SNA:BAK:MUF:1388
105644,33.27,382,465,HOT:COF:AME:1875
105645,30.1,1085,395,COL:ICE:ICE:1572
105646,17.23,412,420,HOT:TEA:EAR:1055
105647,17.13,332,400,SNA:PAC:TRA:1111
105648,27.87,243,656,COL:ICE:ICE:1466
105649,5.39,145,529,RET:MUG:PYB:1832
105650,32.22,947,199,HOT:TEA:BLA:1679
105651,26.16,107,366,SNA:PAC:GRO:1175
105652,23.25,502,471,RET:KIT:FRE:1576
105653,38.25,697,370,COL:ICE:ICE:1757
105654,29.04,744,268,COL:ICE:COL:1051
105655,39.34,117,552,RET:KIT:DRI:1145
